,Datetime,Tweet Id,Text,Username,language,location,text-english
569,2021-06-29 21:06:52+00:00,1409981719709691910,Golfing To Victory || Followers Goal 53/100 || Come Hang With Us || #SOSColombia #NosEstanMatando https://t.co/W1iiznphGM,AndresMerchan11,en,"Bogotá, Colombia",Golfing To Victory || Followers Goal 53/100 || Come Hang With Us || #SOSColombia #NosEstanMatando https://t.co/W1iiznphGM
570,2021-06-29 20:49:04+00:00,1409977237152141319,"@Mamertos0 @Nasofi76 Así nos apedrearon la casa anoche y nos gasearon, luego de que mis hijas los grabaran y les reclamaran por lo que estaban haciendo! No les importa ni que haya niños en las casas. #NosEstanMatando",luznena3340,es,"Pereira, Colombia🇨🇴 ","@Mamertos0 @Nasofi76 So they stoned our house last night and gassed us, after my daughters recorded them and complained to them about what they were doing! They don't even care that there are children in the houses. #NosEstanMatando"
571,2021-06-29 18:38:08+00:00,1409944288331501571,"#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH  #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
 @JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @CanadayColombia https://t.co/oaA7XJoDcD",latinapuntocom,und,"Bogotá, D.C., Colombia","#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH  #DuquePareElExterminio #QuienDioLaOrden #QuePareElGenocidio
 @JMVivancoHRW @alemEmbajador @SuizaColombia @SwedeninCOL @UKinColombia @France_Colombia @CanadayColombia https://t.co/oaA7XJoDcD"
572,2021-06-29 17:49:36+00:00,1409932072958017542,@CIDH @JoeBiden @JMVivancoHRW #nosestanmatandocolombia la policia se volvio terroritas @IvanDuque ante los ojos del mundo la policia tortura. Terror de estado . #NosEstanMatando https://t.co/8D9jHhcag6,PipeMor73266342,es,"Valle del Cauca, Colombia",@CIDH @JoeBiden @JMVivancoHRW #nosestanmatandocolombia the police became terrified @IvanDuque in the eyes of the world the police tortured. State terror . #NosEstanMatando https://t.co/8D9jHhcag6
573,2021-06-29 15:07:46+00:00,1409891348908552198,"Aquí no hay derecho de nada.
#ParoNacional28J #NosEstanMatando #vivaelparonacional https://t.co/oQaCeVVreR",Gabysolarte,es,Colombia,"There is no right to anything here.
#ParoNacional28J #NosEstanMatando #vivaelparonacional https://t.co/oQaCeVVreR"
574,2021-06-29 13:40:34+00:00,1409869404381319169,Felix Lafaurie...   eres tu??? #NosEstanMatando https://t.co/zB6qeOTLVb,hectoreduardoro,es,bogota colombia,Felix Lafaurie ...   eres tu??? #NosEstanMatando https://t.co/zB6qeOTLVb
575,2021-06-29 13:31:06+00:00,1409867022868140037,"Los problemas sociales, económicos, politicos, se agudizan, más hambre, muerte, desempleo, autoatentados que aumentan la represión
#NosEstanMatando 
#DuqueRenuncieYa
#ApoyamosLasResistencias",marthaehuertas,es,"Bogotá, D.C., Colombia","Social, economic and political problems are becoming more acute, more hunger, death, unemployment, self-anging that increase repression
#NosEstanMatando 
#DuqueRenuncieYa
#ApoyamosLasResistencias"
576,2021-06-29 12:31:59+00:00,1409852143314554880,"@ClaudiaLopez sin vergüenza, uribista disfrazada de progresista, tremendo golazo el que nos metió a todos los que ""botamos"" por usted #SinPerdonNiOlvido #NosEstanMatando",JorgeLuis091087,es,"Bogota, Colombia","@ClaudiaLopez without shame, uribista disguised as progressive, tremendous goal that got us all who ""counted"" for you #SinPerdonNiOlvido #NosEstanMatando"
577,2021-06-29 11:00:34+00:00,1409829138601582594,"#NosEstanMatando 

https://t.co/WLK7ErCaO5",alsidero,und,Bogotá - Colombia,"#NosEstanMatando 

https://t.co/WLK7ErCaO5"
578,2021-06-29 05:37:14+00:00,1409747767782739968,@96Adaa @GobiernoBTA @LocSanCristobal @rafaeluribeu #nosestanmatando @MariaFdaCabal  presidenta de un cementerio sera que se postulo o bueno la postraron postularon 🤡,PAlertaColombia,es,"Viracachá, Colombia",@96Adaa @GobiernoBTA @LocSanCristobal @rafaeluribeu #nosestanmatando @MariaFdaCabal president of a cemetery will be who ran or was prostrated 🤡
579,2021-06-29 04:54:27+00:00,1409737002669559810,#ParoNacional28J #SOSColombiaDDHH Report of ESMAD's shots against protesters in Paipa. 60 days of Police abuse in Colombia @France24_es @dw_espanol @dwnews @ActualidadRT @totonia68 @guardian @EamonGilmore @JMVivancoHRW #SOSColombiaDDHH #DuquePareLaMasacre #NosEstanMatando @CNNEE https://t.co/X2VscO1PMA,andresconde73,en,Medellín Colombia,#ParoNacional28J #SOSColombiaDDHH Report of ESMAD's shots against protesters in Paipa. 60 days of Police abuse in Colombia @France24_es @dw_espanol @dwnews @ActualidadRT @totonia68 @guardian @EamonGilmore @JMVivancoHRW #SOSColombiaDDHH #DuquePareLaMasacre #NosEstanMatando @CNNEE https://t.co/X2VscO1PMA
580,2021-06-29 04:06:19+00:00,1409724886474502148,"Es porque en ese río tiran a los manifestantes muertos que no caben en los frigoríficos del éxito, los pican antes de tirarlos #NosEstanMatando #ParoNacional28J #SOSColombiaNosEstanMatando #PetroPresidente2022 https://t.co/I1KbzJ9fOR",Forja_Hefesto,es,"Bogotá, D.C., Colombia","It is because in that river they throw dead protesters who do not fit in the refrigerators of success, they bite them before throwing them #NosEstanMatando #ParoNacional28J #SOSColombiaNosEstanMatando #PetroPresidente2022 https://t.co/I1KbzJ9fOR"
581,2021-06-29 03:57:58+00:00,1409722787263090689,@nosotrosenpics @culturaliteral1 😮 #NosEstanMatando,ViviMore_na,und,Colombia,@nosotrosenpics @culturaliteral1 😮 #NosEstanMatando
582,2021-06-29 03:41:26+00:00,1409718628409348097,@BluRadioCo Hasta cuándo van a llamar vándalos a unos angelitos que lo único que quieren es protestar. Cualquiera en un país pobre como el nuestro tiene derecho a pedir todo regalado y a no trabajar por sus sueños. #NosEstanMatando,rafaelescobarc,es,"Bogotá, D.C., Colombia",@BluRadioCo How long are they going to call angels vandals who just want to protest. Anyone in a poor country like ours has the right to ask for everything given away and not to work for their dreams. #NosEstanMatando
583,2021-06-29 02:57:23+00:00,1409707539357323268,"🚩No a la brutalidad policial

#NosEstanMatando #SOSColombiaDDDHH #ParoNacional #ElParoNoPara #vivaelparonacional #ParoNacional28J #MadridCundinamarca #AlertaTemprana #MadridResiste #BrutalidadPolicial https://t.co/iNI0Csrk33",ComiteParoMad,es,"Madrid, Colombia","🚩No police brutality

#NosEstanMatando #SOSColombiaDDDHH #ParoNacional #ElParoNoPara #vivaelparonacional #ParoNacional28J #MadridCundinamarca #AlertaTemprana #MadridResiste #BrutalidadPolicial https://t.co/iNI0Csrk33"
584,2021-06-29 02:29:56+00:00,1409700633255452684,"@CIDH @ONU_es en Colombia no se respetan Los DDHH, el presidente mandó a matarnos y a callarnos #SOSColombiaNosEstanMatando #UribeParacoHpta #NosEstanMatando #SOSColombiaDDDHH #GobiernoGenocida #ElPeorGobiernoDeLaHistoria https://t.co/jrxilyYb0r",12_Najel,es,"Bogotá, Colombia","@CIDH @ONU_es human rights are not respected in Colombia, the president ordered us to be killed and silenced #SOSColombiaNosEstanMatando #UribeParacoHpta #NosEstanMatando #SOSColombiaDDDHH #GobiernoGenocida #ElPeorGobiernoDeLaHistoria https://t.co/jrxilyYb0r"
585,2021-06-29 02:05:22+00:00,1409694448619986957,"Que se llamen las cosas por su nombre. Perturbación en servicio de transporte público, concierto para delinquir, terrorismo. #SOSColombiaDDDHH #Colombia #NosEstanMatando https://t.co/nE3W9XYzdD",ElignoranteTV,es,"Popayán, Colombia","Let them call a spade a spade. Disruption in public transport service, conspiracy to commit a crime, terrorism. #SOSColombiaDDDHH #Colombia #NosEstanMatando https://t.co/nE3W9XYzdD"
586,2021-06-29 02:00:38+00:00,1409693257324322817,"La reforma del Esmad y la Policía tiene que ser inmediata e inminente. El uso de la fuerza es brutalmente violenta, no hay una persona detrás de esa investidura, hay máquinas asesinas y violadoras.

#NosEstanMatando #NiOlvidoNiPerdon #ParoNacionalColombia",LauraVCcorrea,es,"Medellín, Colombia","The reform of esmad and the police must be immediate and imminent. The use of force is brutally violent, there is not a person behind that investiture, there are killing machines and rapists.

#NosEstanMatando #NiOlvidoNiPerdon #ParoNacionalColombia"
587,2021-06-29 01:49:18+00:00,1409690405432528903,A esto llaman protesta pacífica? Esto es lo que sugiere @JMVivancoHRW que reprime el Gobierno #Colombiano?#NosEstanMatando #SOSColombiaDDDHH #DW_Espanol @cnni @CNNEE @TelemundoNews https://t.co/jIhwTYzucl,ElignoranteTV,es,"Popayán, Colombia",What they call peaceful protest? This is what @JMVivancoHRW #Colombiano government is repressing suggests?#NosEstanMatando #SOSColombiaDDDHH #DW_Espanol @cnni @CNNEE @TelemundoNews https://t.co/jIhwTYzucl
588,2021-06-29 01:16:29+00:00,1409682148596977669,"@blanquita1406 @TwitterLatAm AY AY AY #NosEstanMatando 😁
CLARO QUE SI,LA #PrimeraLineaAsesina ESTA MATANDO A LA SOCIEDAD,COMANDADOS POR SUS CAMARADAS @petrogustavo y @GustavoBolivar ‼️",SOSCOLOMBIA2,es,"Envigado, Colombia","@blanquita1406 @TwitterLatAm AY AY AY #NosEstanMatando 😁
OF COURSE, THE #PrimeraLineaAsesina IS KILLING SOCIETY, COMMANDED BY THEIR COMRADES @petrogustavo and @GustavoBolivar !!️"
589,2021-06-29 00:57:31+00:00,1409677376603123721,"28 de junio
7:30pm
Portal del sur, Bogotá
#ParoNacional 
#NosEstanMatando https://t.co/LyC2oLSZMZ",VenSeremosCol,es,"Bogotá, D.C., Colombia","June 28
7:30pm
Portal del sur, Bogotá
#ParoNacional 
#NosEstanMatando https://t.co/LyC2oLSZMZ"
590,2021-06-29 00:10:12+00:00,1409665469359955972,"#ParoNacional28J 
Barrancabermeja / La Bella Hija del ☀️
#NosEstanMatando @HRI_ONG https://t.co/51OIXFumrr",DeMentesAbierta,es,"Santander, Colombia","#ParoNacional28J 
Barrancabermeja / The Beautiful Daughter of the ☀️
#NosEstanMatando @HRI_ONG https://t.co/51OIXFumrr"
591,2021-06-28 23:16:41+00:00,1409652000283758596,"#ParoNacional28J 
#ColombiaSOS 
#NosEstanMatando 
#GobiernoGenocida https://t.co/isGFPS1OcS",luznena3340,und,"Pereira, Colombia🇨🇴 ","#ParoNacional28J 
#ColombiaSOS 
#NosEstanMatando 
#GobiernoGenocida https://t.co/isGFPS1OcS"
592,2021-06-28 22:42:58+00:00,1409643513558405120,El paro no para. #NosEstanMatando #duquerenuncieya https://t.co/MFeyYPCBnr,diegoterero,es,"Aguadas, Colombia",Unemployment does not stop. #NosEstanMatando #duquerenuncieya https://t.co/MFeyYPCBnr
593,2021-06-28 22:30:55+00:00,1409640480514531331,"#ParoNacional28J #ParoNacionalColombia #SOSColombiaDDHH #NosEstanMatando #Medellín #Colombia #SOSMedellinDDHH  
@FLIP_org https://t.co/ruioI3dPY5",PublicasSos,und,Colombia,"#ParoNacional28J #ParoNacionalColombia #SOSColombiaDDHH #NosEstanMatando #Medellín #Colombia #SOSMedellinDDHH  
@FLIP_org https://t.co/ruioI3dPY5"
594,2021-06-28 22:23:07+00:00,1409638520344354825,#ParoNacional28J #ParoNacionalColombia #SOSColombiaDDHH #NosEstanMatando #Colombia https://t.co/RCVMhYKyB3,PublicasSos,und,Colombia,#ParoNacional28J #ParoNacionalColombia #SOSColombiaDDHH #NosEstanMatando #Colombia https://t.co/RCVMhYKyB3
595,2021-06-28 22:20:35+00:00,1409637883623788544,#ParoNacional28J #ParoNacionalColombia #SOSColombiaDDHH #NosEstanMatando #Medellín #Colombia https://t.co/KROBnfBeSH,PublicasSos,und,Colombia,#ParoNacional28J #ParoNacionalColombia #SOSColombiaDDHH #NosEstanMatando #Medellín #Colombia https://t.co/KROBnfBeSH
596,2021-06-28 21:20:06+00:00,1409622662318465028,Qué el mundo lo sepa: el paro terminó mostrando su cara y raíz original que no es otra distinta a su propósito delincuencial e ilegal. #NosEstanMatando #28j #ParoNacional,jaramillolujan,es,"Bogotá, Colombia ",Let the world know: the strike ended up showing its original face and root that is none other than its criminal and illegal purpose. #NosEstanMatando #28j #ParoNacional
597,2021-06-28 21:09:47+00:00,1409620064358191117,"Esta complicada la cosa en #Medellin, La Primera Linea le quita un arma de fuego a una persona infiltrada al parecer un Policía.

Live: https://t.co/q8rQkHSa6P

@dianalzuleta @petrogustavo @Betocoralg @GustavoBolivar 

#ParoNacional28J 
#Orgullo2021 
#NosEstanMatando https://t.co/Ews62SBoYG",Jfmonin,es,"Medellín, Antioquia, Colombia","This complicated thing in #Medellin, The First Line takes a firearm from an infiltrated person apparently a policeman.

Live: https://t.co/q8rQkHSa6P

@dianalzuleta @petrogustavo @Betocoralg @GustavoBolivar 

#ParoNacional28J 
#Orgullo2021 
#NosEstanMatando https://t.co/Ews62SBoYG"
598,2021-06-28 20:30:19+00:00,1409610134033158150,"Que viva el paro Nacional.

#28Junio #NosEstanMatando Dos meses de lucha.",CarlitosHe,es,Colombia,"Let the national strike live.

#28Junio #NosEstanMatando Two months of struggle."
599,2021-06-28 20:00:01+00:00,1409602506590666754,"Prográmate con #Resonantes 📺🇨🇴

Hoy estaremos con @yokybarrios y @juanpabarragan hablando del sencillo #NosEstánMatando, la importancia de la música en momentos álgidos, las nuevas generaciones de raperos, y más... 👀

📌 7:30PM junto a @mcrivase y @yocamiloramirez https://t.co/dBcygjg1dS",CanalTreceCO,es,Colombia,"Schedule yourself with #Resonantes 📺🇨🇴

Today we will be with @yokybarrios and @juanpabarragan talking about the single #NosEstánMatando, the importance of music at peak times, the new generations of rappers, and more... 👀

📌 7:30PM with @mcrivase and @yocamiloramirez https://t.co/dBcygjg1dS"
600,2021-06-28 19:21:22+00:00,1409592780930826246,#ParoNacional28J #SOSMEDELLIN Report on ESMAD'S abuse against protester woman @bbcmundo @nytimeses @teleSURtv @CNNEE @washingtonpost @el_pais @VICECOL @France24_es @dw_espanol @ActualidadRT @totonia68 @guardian @EamonGilmore #SOSColombiaDDHH #DuquePareLaMasacre #NosEstanMatando https://t.co/BvvtVYtHPd,andresconde73,en,Medellín Colombia,#ParoNacional28J #SOSMEDELLIN Report on ESMAD'S abuse against protester woman @bbcmundo @nytimeses @teleSURtv @CNNEE @washingtonpost @el_pais @VICECOL @France24_es @dw_espanol @ActualidadRT @totonia68 @guardian @EamonGilmore #SOSColombiaDDHH #DuquePareLaMasacre #NosEstanMatando https://t.co/BvvtVYtHPd
601,2021-06-28 19:06:23+00:00,1409589008682782729,#ParoNacional28J #SOSMEDELLIN Report on strong repression and illegal arrests by ESMAD  @DemocracyNowEs @bbcmundo @nytimeses @teleSURtv @CNNEE @washingtonpost @el_pais @VICECOL @France24_es @dw_espanol @ActualidadRT @totonia68 #SOSColombiaDDHH #DuquePareLaMasacre #NosEstanMatando https://t.co/E7XquZPmvk,andresconde73,en,Medellín Colombia,#ParoNacional28J #SOSMEDELLIN Report on strong repression and illegal arrests by ESMAD  @DemocracyNowEs @bbcmundo @nytimeses @teleSURtv @CNNEE @washingtonpost @el_pais @VICECOL @France24_es @dw_espanol @ActualidadRT @totonia68 #SOSColombiaDDHH #DuquePareLaMasacre #NosEstanMatando https://t.co/E7XquZPmvk
602,2021-06-28 18:55:08+00:00,1409586180274876419,"@BBCNews Congratulations!
#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #ColombianLivesMatter #DuquePareElExterminio #SOScauca #SOSChocó #QuienDioLaOrden #SOSNariño #SOSBuenaventura #QuePareElGenocidio",latinapuntocom,en,"Bogotá, D.C., Colombia","@BBCNews Congratulations!
#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #ColombianLivesMatter #DuquePareElExterminio #SOScauca #SOSChocó #QuienDioLaOrden #SOSNariño #SOSBuenaventura #QuePareElGenocidio"
603,2021-06-28 18:50:15+00:00,1409584948730753024,"@dw_espanol @joregam1026 Y ustedes siguen financiando el GENOCIDIO
#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #ColombianLivesMatter #DuquePareElExterminio #SOScauca #SOSChocó #QuienDioLaOrden #SOSNariño #SOSBuenaventura #QuePareElGenocidio",latinapuntocom,es,"Bogotá, D.C., Colombia","@dw_espanol @joregam1026 And you continue to fund genocide
#ColombianGenocide #CapitalistRegime #SOSColombia #NosEstanMatando #NosEstanMasacrando #SOSColombiaDDHH #ColombianLivesMatter #DuquePareElExterminio #SOScauca #SOSChocó #QuienDioLaOrden #SOSNariño #SOSBuenaventura #QuePareElGenocidio"
604,2021-06-28 18:45:54+00:00,1409583856433332230,En la ciudad de Medellin manifestantes están siendo atacados por el ESMAD #ParoNacional28J #SosMedellin #NosEstanMatando #ElMonumentoSeRespeta #EsmadAsesino #AntiUribistaSigueAntiUribista #DuqueMentiroso #duquerenuncieya #GobiernoDeLaMuerte #GobiernoGenocida https://t.co/LMxbLvPYvA,onealmarrugo,es,"Cartagena, Colombia",In the city of Medellin protesters are being attacked by ESMAD #ParoNacional28J #SosMedellin #NosEstanMatando #ElMonumentoSeRespeta #EsmadAsesino #AntiUribistaSigueAntiUribista #DuqueMentiroso #duquerenuncieya #GobiernoDeLaMuerte #GobiernoGenocida https://t.co/LMxbLvPYvA
605,2021-06-28 18:30:19+00:00,1409579934343913472,"@HumoEscarlata2 TH3 FhalTa H3mPaT1a
#nosestanmatando",ferniagu,ht,Colombianistán,"@HumoEscarlata2 TH3 FhalTa H3mPaT1a
#nosestanmatando"
606,2021-06-28 13:21:19+00:00,1409502169506660359,"PETRISTAS de Primera Línea DECAPITAN colombianos.

¿Ya inscribieron su cédula?
#NosEstánMatando #FelizLunes #MiCandidatoEs",guillecalvache,es,Bogotá - Colombia.,"Frontline PETRISTAS BEHEAD Colombians.

Have you already registered your id?
#NosEstánMatando #FelizLunes #MiCandidatoEs"
607,2021-06-28 12:44:35+00:00,1409492928775479297,"#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz
@CIDH @JMVivancoHRW https://t.co/HJehtmWD6Q",npvillamizar,und,Colombia,"#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz
@CIDH @JMVivancoHRW https://t.co/HJehtmWD6Q"
608,2021-06-28 02:08:27+00:00,1409332838412005377,"#NoMasBloqueo 
#nomasparo 

@fecode @cutcolombia @CGTCol 
#NosEstanMatando https://t.co/fvTXm5JTo3",MauricioEchavae,und,"Medellín, Colombia","#NoMasBloqueo 
#nomasparo 

@fecode @cutcolombia @CGTCol 
#NosEstanMatando https://t.co/fvTXm5JTo3"
609,2021-06-28 01:59:30+00:00,1409330588260225026,"Mucho ojo que el patrón ya dio la orden!
#SOSColombiaNosEstanMatando #UribeGenocidaElMundoYaLoSabe #NosEstanMatando #SOSColombiaDDDHH https://t.co/zTAy62OEFj",12_Najel,es,"Bogotá, Colombia","Beware that the skipper already gave the order!
#SOSColombiaNosEstanMatando #UribeGenocidaElMundoYaLoSabe #NosEstanMatando #SOSColombiaDDDHH https://t.co/zTAy62OEFj"
610,2021-06-27 22:01:44+00:00,1409270750951903232,"¿MARÍA FERNANDA CABAL COMO CANDIDATA PRESIDENCIAL?

@Juliiann0 

#ParoNacional #NosEstanMatando #NoMasDictadura #Medellin #Bogota #Cali #Colombia #Politica #Paz #LGBT #Feminista #Feminismo #DerechosHumanos #Justicia #Corrupción

https://t.co/uUZSjAiTtp",Juliiann0,es,"Quindio, Colombia","MARIA FERNANDA CABAL AS A PRESIDENTIAL CANDIDATE?

@Juliiann0 

#ParoNacional #NosEstanMatando #NoMasDictadura #Medellin #Bogota #Cali #Colombia #Politica #Paz #LGBT #Feminista #Feminismo #DerechosHumanos #Justicia #Corrupción

https://t.co/uUZSjAiTtp"
