,User,Location
3760,digitalvanitas,anthropocene
3761,ViviPardo0,"Bogotá, D.C., Colombia"
3762,Rotterdammer4,"Rotterdam, The Netherlands"
3763,Mi_Kolombia,Colombia
3764,tommyod2003,Magdalena Medio
3765,GuMonteiro,
3766,unamunozz,
3767,raedcoos,"Bogotá, D.C., Colombia"
3768,Andy_Portillo13,Santiago De Cali
3769,MMorenoMantilla,"Nuremberg, Bavaria"
3770,sos_santurban,"Santander, Colombia"
3771,AnthonyDest,
3772,mar779725,
3773,habitftfalling,Harry y Lou
3774,andreaaaasz,Colombia con P de Paro
3775,yutalionking,Barranquilla
3776,CesarAloFrog,Soachington DC
3777,Mrs_YMB,Somewhere Over the Rainbow
3778,dubanfff,"Bogotá, D.C., Colombia"
3779,fgarciaza,Pereira
3780,Cuzzhka,"San Andrés, Colombia"
3781,JairoThus_spoke,
3782,fulanoD_tall,"Durham, England"
3783,NekoNana87,"Bogotá, D.C., Colombia"
3784,vob0sft,「𝙨𝙚𝙤𝙠𝙢𝙞𝙣 𝙨𝙢𝙞𝙡𝙚」↬♡
3785,Dloh3019,
3786,NYCDSA_Ecosoc,"New York, NY"
3787,ultiempos,Colombia
3788,elprodaviddc,
3789,Caro_0902,Bucaramanga - Colombia
3790,ARKIWJGJ,
3791,vcortzar,𝐩𝐫𝐢𝐧𝐜𝐞𝐬𝐬 𝐩𝐚𝐫𝐤
3792,yosoygatoman,"País del ""sagrado corazón""."
3793,Y_Vs_A,
3794,infinitysIwt,🇨🇴🇨🇭 
3795,arikshen,Colombia
3796,geneticist30,
3797,edwin_malagon_r,
3798,MirandaPower8,Chile
3799,mikytosuelto,Bogotá - Colombia
3800,Mamertos0,"Cali, Colombia."
3801,MariaPozu2,
3802,HikariFantasy,
3803,Tatabachi,"Cauca, Colombia"
3804,LuisCarlosLealA,Bogotá D.C.
3805,AnaInDreamland,Colombia
3806,TesfayeRonaldo,
3807,greenfieldjackt,
3808,marxistJorge,
3809,LanShui45,
3810,catalepsia10,"3.37571,-76.521331"
3811,izamardiaz12,
3812,Juaness0411,
3813,cabragay99,Territoire Occupé
3814,stillwithyou_14,jimin dimples💜
3815,bts_lizz4,"Florida, USA"
3816,manzanalab,Colombia
3817,yo_paro,"Cali, Colombia"
3818,LidoPimienta,Toronto
3819,serquelcontigo,En el Hanoi 
3820,BUTERA5HAWNCAT,ESTO ES COLOMBIA HP🇨🇴
3821,istanego,
3822,michael_catano,"Cali,Colombia"
3823,blackhaw75,Colombia
3824,lizzipao,Colombia
3825,OtaloraHectorMD,
3826,p4olit4,Colombia by ❤ the 🌍 by life
3827,wolfmaster328,✈ Flying B737✈
3828,The_Tripman,Bogota
3829,ferchog91,Colombia
3830,starrcongress,Rojava / North Syria
3831,RgDianis,"Bogotá, D.C., Colombia"
3832,ElNuevoClasico_,"Bucaramanga, Colombia"
3833,ysaraigomez07,"Medellín, Colombia"
3834,Yulireyes17,"Bogotá,Colombia"
3835,pedrosalazar420,Colombia
3836,Jessdupa,Colombia
3837,rafer_9126,"Bogotá, Colombia"
3838,zxynhell,25 de abril.
3839,LadyPerilla,"Bogotá, D.C., Colombia"
3840,Monumental3143,
3841,DSYDNAPALM,
3842,JuliettaLunaOfi,"Bogotá, D.C., Colombia"
3843,lulubelsy,
3844,mcampomd,"Seattle, WA"
3845,WaraVanegas,"Cali, Colombia"
3846,AdoptedInvestor,
3847,nohaynomb,De donde convenga ser 
3848,ElesRobin,Bogotá
3849,ElProfeDavid2,
3850,Alexanddergomez,Bogotá
3851,cristiasummer,
3852,Karlos4palomino,"Bogotá, D.C., Colombia"
3853,andreafmr10,"Santander, Colombia"
3854,fabianbernal08,
3855,AllEjOo18,Bogotá
3856,Frannn______,
3857,James_Cajica,"Cajicá, Colombia"
3858,KathCarW,"Bogota, Colombia"
3859,Freyja_Venus,Colombia
3860,ArqMlopez,Habitante de PARAKISTÁN (Col)
3861,Julian1AM,Medellín Colombia
3862,ElDiegonoF,
3863,Marthachester,"Buenos Aires, Argentina."
3864,Lee_HyeQuinn2,"Bogotá, D.C., Colombia"
3865,NotiBAdentro,Colombia
3866,alvarezarrieta4,"Planeta Rica, Colombia"
3867,cesarpulga1,"Bogotá, D.C., Colombia"
3868,ValeryS_18,
3869,MESsincensura,"Bogotá, D.C., Colombia"
3870,fredycamar,
3871,Natc_18,"Bogotá, D.C., Colombia"
3872,Andres_basfl,bogotá
3873,H20Sebastin,"Villavicencio, Colombia"
3874,A_sad_bitch_21,Polombia🇨🇴
3875,JpPedraza6,
3876,Cali_weedmen,Cali
3877,1518Daniela,Barranquillla
3878,alcaloida,
3879,plata_pm,
3880,ortonita,"Orton, England"
3881,perez_yeilis,
3882,axonj2,"Bogotá, D.C., Colombia"
3883,ines3718,bogota
3884,elANTIMILI,Medellin - Colombia
3885,henry0408,Cartagena
3886,wilmarcon,Colombia
3887,MarioFG38,
3888,Otohiguita,"La Mano, Estocolmo, Suecia. "
3889,JoriOsoma,
3890,MedResiste,"Medellín, Colombia"
3891,detective_wadd,"Medellín, Colombia"
3892,JaimeIb01683022,
3893,PietroFinoli,"Almagro, Buenos Aires 🇦🇷 "
3894,DaNiMo1820,Una colombiana en Italia
3895,nicosuuno2012,BOGOTA/COLOMBIA
3896,martinmonaretta,Colombia
3897,PizzeriaTrucha,Colombia-Argentina
3898,FTP13122403,
3899,EnraizarteP,
3900,andrespaz1,"Bogotá, D.C., Colombia"
3901,PipeMor73266342,"Valle del Cauca, Colombia"
3902,fredy_rivera,
3903,Ceballitos1,"cali, colombia"
3904,lamoramalena,Colombia
3905,AB_DECAUSAJUSTA,"Tosagua, Ecuador"
3906,mlm_red,Revolución Proletaria Mundial☭
3907,AdreyesgAlvaro,"Bogotá, D.C., Colombia"
3908,Marcela69789116,Colombia papá
3909,AYLEENCAROMACIA,"Bogotá, Colombia"
3910,adebogota,
3911,despertar_Llane,
3912,raficog7,Colombia
3913,EmmanuelGyM1993,"Medellín, Colombia"
3914,CarlosNoam11,"Bogotá, DC, Colombia"
3915,FelipePazos8,
3916,gladys_laverde,"Bogotá, D.C., Colombia"
3917,serghio0117,
3918,4N711MP3R10,
3919,Valemartinez718,Colombia
3920,vicralopsi,Bogota
3921,LaViejaMundana,Cali
3922,_AlexanderM,Colombia
3923,asambleapop21,
3924,comitesdelucha,Colombia 
3925,ELPROFE1984J,
3926,pl_suroriente,Country Sur
3927,juanpanarvae,
3928,FLSurOficial,"Bucaramanga, Colombia"
3929,in_morena,"Neiva, Colombia"
3930,dmog28,Colombia
3931,Blurrylh,
3932,ComiteParoMad,"Madrid, Colombia"
3933,Anglica20857671,
3934,melemca,
3935,SinFiltroCO,Colombia
3936,juancadelgado,"Bogotá, Colombia"
3937,1lineamedica,
3938,MagoSevechenco,
3939,Sintraprevi,Colombia
3940,Juan_Camilo0118,Colombia
3941,primeralineabga,"Bucaramanga, Colombia"
3942,galindoji,La Patria Grande.
3943,AsocampoNal,
3944,alekos871,
3945,JaimeNevado1,
3946,johnchaparro2,"Bogota, Colombia"
3947,AJhancy,
3948,ASubaOriental,"Suba, Bogotá"
3949,JairoArenasA,Colombia
3950,andrew_miran,🇧🇴
3951,piratabarbossa,
3952,KemEngDeJota,"África-París-Grecia, Bukowski"
3953,Marianiniecheve,"Bogotá, D.C., Colombia"
3954,Helmuttheidelb1,
3955,Lukaina_co,
3956,equipojuridico,Colombia
3957,carjavi72,
3958,comunera1871,"Francia, Bélgica, Colombia "
3959,felipep87884495,"Bogotá, D.C., Colombia"
3960,BrendaH2O66,Guatemala
3961,TuMuevesCol,
3962,johannapmerchan,bogota
3963,jhoaang,"Bucaramanga, Colombia"
3964,jhoanguzmanh,
3965,soymapu,"Bogotá, D.C., Colombia"
3966,F3011Manu,
3967,Alejandr099_07,
3968,sanderbermudez,Bogota
3969,jeisonibarra7,
3970,npramirez_mora1,
3971,Deim0,Bogotá
3972,laula_7,
3973,sinlobulofront1,
3974,idgfs_,"Bogotá, D.C., Colombia"
3975,jcam1904,"Medellín, Colombia"
3976,GEGOAR24,
3977,arrobaForeroH,"Bogotá, D.C., Colombia"
3978,MujerReal10,
3979,ArveyChitiva,"Caquetá, Colombia"
3980,cdmvilla,
3981,CindySo198814,"Cali, Colombia"
3982,vickymonsalve,Medellín
3983,SemanarioVOZ,Colombia
3984,yenniferhurtado,Bogotá
3985,BeatleGiGi,BOGOTA
3986,MariaPOrdoez1,
3987,LaPeladita4,"Cali, Colombia"
3988,Daeg08,"Manizales, Colombia🇨🇴"
3989,Daniela56403697,
3990,edward_bet,bogota
3991,alejo_vi,
3992,SVelandia04,
3993,AsambleaTunjo,Bogotá
3994,ReaVolution_,
3995,Majo85416184,
3996,Kamilo2018,
3997,InformalPrensa,Medellín - Antioquia
3998,twicepink_stay,
3999,Latir14,
4000,JoeWando,En Algún lugar de un gran país
4001,LauraVa43462206,
4002,JJopina,Colombia
4003,Elgabosaurio1,
4004,lalocaunicornio,"Bogotá, D.C., Colombia"
4005,lapoladigna,
4006,Krito8315,Colombia
4007,MateoCardona,Jambudvipa
4008,Albyei,"Ubalá, Colombia"
4009,VivaFrontera,"Caracas, Venezuela"
4010,Stiven_1312,"Bogotá, D.C., Colombia"
4011,marparidita,In your dreams
4012,Ferneyprieto,Colombia
4013,jaedupavar,
4014,viajer24,
4015,Demalasustedes,República Platanera de Locombi
4016,AlejoAcrata,Cali
4017,AntonioBohrquez,Barranquilla
4018,damsabe,Colombia
4019,MINALAFRANCIA13,
4020,Dicasbo,
4021,jp_magic,"Bogotá, D.C., Colombia"
4022,sergiolemusjime,Bogotá D.C
4023,LaCuchennial,Donde su madre
4024,Nathali83631220,
4025,atsakoyy,
4026,Catalinaperezp_,
4027,AlexCardenasGi,
4028,TavoChavez1979,Narco-Estado del Platanál.
4029,LeilaCaroChujfi,
4030,ClaudioChiellin,yellowstone national park
4031,IzaoSara,Bogotá 
4032,Guiller79588713,Desde cualquier lugar
4033,Jenny_zuluaga,Cali-Colombia
4034,App_Cityin,
4035,Nathaly_Irreno,Barranquilla /  Colombia
4036,Edmondyr,"Bogotá, D.C., Colombia"
4037,pelusapresident,Bogotá Colombia
4038,andrese85_,
4039,andres_vonricht,"Dosquebradas, Colombia"
4040,SolEnContravia,Colombia
4041,ColombiAnalisis,The moon 
4042,dohko_2210,
4043,DubanMoreno15,
4044,CristianCSierra,
4045,LE0Suarez,Bogotá
4046,JORGGEVZ,Bogotá D.C.
4047,sofiaco99769426,
4048,MarwinTavera,Colombia
4049,abbyhannita,Ya no en Colombia
4050,Cacique_Acaime,Colombia
4051,martineez_17,"Quindio, Colombia"
4052,AdidaSindicato,Medellín
4053,edgalleg0,"Buenaventura, Colombia"
4054,puckdibujante,
4055,juliandrestrepo,"Medellín, Colombia"
4056,DragonlibC,"Pasto, Colombia"
4057,Def_Qon_One,Polombia 
4058,nathybustos,"Bogotá, Colombia"
4059,George1Col,
4060,Mutantoide,"América (Colombia, todxs)"
4061,OscardenasD,Colombia
4062,ComUnidad_Loma,Loma de la Dignidad
4063,Nilopez14,
4064,AndresArrillo,"Bogotá, D.C., Colombia"
4065,DatoJaguar,Montería
4066,Carolinagd29,
4067,XXXXxxx09635978,
4068,castillermo,
4069,PropreEsprit,
4070,Moncho281,"Barranquilla, Colombia"
4071,Soares7Bernardo,
4072,Ev_Arc,"Cali, Colombia"
4073,Decima_Realidad,
4074,N_E_M_E,
4075,rueda_suelta,Colombia
4076,HumanaFuncional,"Huila, Colombia"
4077,_vasvis_,idk 
4078,OspinaRamiro,"Bogotá, D.C., Colombia"
4079,Yeya_tada,Quetzaltenango 
4080,cuchitomelo,
4081,JulianPixels,"Medellín, Colombia"
4082,SANTOSANDO1,
4083,perrosincorreaa,Bacatá
4084,ladelosgatoss,My bed
4085,ariel_egana,"Puerto Colombia, Colombia"
4086,SarmieLina,
4087,eljuliomachete,"El Almejal, Choco"
4088,LizethBarajasP,En estos lados
4089,Be_SalasZ,Quillacinga.
4090,pilas_col,Colombia
4091,Jefer_Diaz_BGA,
4092,informativomega,Colombia
4093,manuusedtothat,"Medellín, Colombia"
4094,Lucho4758,"tunja, boyaca"
4095,JonathanMJ10,
4096,JuanCamilo,Colombia
4097,__Barretto,SOS Colombia
4098,H0BIHOON,Beomgyu best boy !!
4099,difersato,"Ibagué, Tolima, Colombia."
4100,Julian_lopezc,Colombia
4101,SanGalindo2409,
4102,gomez_cap,"Bogotá, D.C., Polombia"
4103,Rolando32538634,"Córdoba, Colombia"
4104,_Gelver_,"Pereira, Risaralda"
4105,hesmalik,Bogotá D.C.
4106,DisenchantdMoon,ꕤ She/her
4107,chan63388421,
4108,QUACKITYS0OT,S!HER
4109,JohnArango27,"Medellín, Colombia"
4110,elateodelbarrio,Macondo
4111,AlanED56614109,Salazar de las Palmas.
4112,anitha9808,bogota
4113,iam_rafael13,"Albania, Colombia"
4114,bibiana_be,
4115,nanaoutai,
4116,orozcomon4,popayan
4117,rockhans,infierno
4118,carlswalls,
4119,Juncar0279,
4120,karokar04164442,
4121,omsampayo,"Magdalena Medio, Santander COL"
4122,vgq2215,"Manizales, Colombia"
4123,jasondarkside,Te sigue 
4124,ElCostenoPlebe,"Santa Marta, Colombia"
4125,GUSTAVOAPOLA,Cali 
4126,pichisaravia,Argentina 
4127,ParoSuba,"Bogotá, D.C., Colombia"
4128,SucreJuvenil,
4129,marthaehuertas,"Bogotá, D.C., Colombia"
4130,alternativapop1,Colombia
4131,cirotrujillo22,
4132,MujerSurOriente,
4133,santiagofiore8,"Bogotá, D.C., Colombia"
4134,diegoalejocm,"Fort Lauderdale, Florida"
4135,toonnyyy,cali-colombia
4136,luisamunozh,Cali - Colombia
4137,valeoptera,"Bogotá, D.C., Colombia"
4138,ChrisPeverieri,Abajo y a la izquierda
4139,JulianE14397284,
4140,MujeresUsaca,
4141,MafapoT,
4142,viverosvela,
4143,AgraceOscar,Buenaventura
4144,VTechotiba,
4145,ElDonatus,"Dublín, Irlanda"
4146,YesidConda,Popayan
4147,avolink1,"Medellin, Antioquia, Colombia"
4148,ouusoffia,
4149,Manuel_Elmer_A,
4150,Jaime_sama,"Cali, Colombia"
4151,Anonima_1018,
4152,MingaBga,
4153,OlgaLBernal,
4154,ale__ja27,Colombia
4155,BanolDelgado,"Riosucio, Colombia"
4156,Caceroliando_,"Bogotá, D.C., Colombia"
4157,ColoradoBeltran,"Medellín, Colombia"
4158,johon_gutierrez,Colombia
4159,ElParcheCritico,Colombia
4160,Afrmfc,Colombia
4161,Yoya601,Francia y Bogotá
4162,awr_bellin,Bogotá
4163,valen19969877,"Cali, Colombia"
4164,Leonardo1Bonill,
4165,Orlando14285774,
4166,aguirre5011,Medellín
4167,ReporteYa,Venezuela
4168,1Yasminvelasco,"Bogotá, D.C., Colombia"
4169,ander_ashg,
4170,palomarenata666,
4171,tatis_sh,"Bogotá, D.C., Colombia"
4172,LaColaDeRata,"Pereira, Colombia"
4173,Julian47Torres,"Valle del Cauca, Colombia"
4174,CRANFE1989,
4175,David71520,
4176,LoQueHayEsWeed,Bogota 
4177,CindyVelezJ,medellin
4178,bautista3w,
4179,asambleaibague,Ibagué
4180,FEATO59,Colombia
4181,Osiris_Aquino,San Cristóbal de Las Casas
4182,Orlando30124590,
4183,laura19892016,"Kazanów, Polska"
4184,EdgarMontenegr8,"Bogota, Colombia"
4185,AnCuEfeFox,
4186,luisfhervasquez,Madrid - España
4187,programalanoche,MADRID - ESPAÑA
4188,bacanisimafm1,"Madrid, Comunidad de Madrid"
4189,rumba_ve,"Madrid, España"
4190,JMaxMe,
4191,___La_Piscu___,"Bogotá, DC, Colombia"
4192,losquecomemosm1,
4193,ILMANU15,"Bogotá, D.C., Colombia"
4194,JulianaMatamor6,ALGÚN LUGAR DE AQUÍ
4195,PauliBLopez,"Columbia Británica, Canadá"
4196,urrea_gil,
4197,arturomancilla,Bucaramanga
4198,Pipe__Perez,
4199,CaliSinfonico,De Cali para Colombia.
4200,DeMentesAbierta,"Santander, Colombia"
4201,Romerode_Andrey,Bogotá
4202,AlejoUN17,Colombia
4203,Almaviaja,"Santander, Colombia"
4204,RotaviskyC,"Santiago, Chile"
4205,kwliaa,♡︎
4206,ComentaColombia,
4207,WAL94682237,"Popayán, Colombia"
4208,NoSoiBenjamin,
4209,fercho2878,
4210,Bily21871186,
4211,nicolaspunto2,your heart
4212,DannaSi67794537,"Armenia, Colombia"
4213,VictorC78581860,
4214,LuisErn08577484,Colombia
4215,bumblebeelilcow,she/her || 18 || eng/esp 🇪🇨
4216,Dayana08578829,
4217,manolo_082,
4218,floweryonni,
4219,moonloverx_,Colombia
4220,imemmasiff,
4221,Nat_garzon,"Bogotá, D.C., Colombia"
4222,Dangerthx,She/her
4223,hibari7801,She/her
4224,zebass_201,"Bogotá, D.C., Colombia"
4225,MaryAguilarPar1,
4226,vdevladimir,
4227,nati_kat,
4228,pjc1710,
4229,bi_meets_evil,🏳️‍🌈she/they🏳️‍🌈
4230,NadiaOsorno,
4231,serendipiminn_,Bangtan kingdom
4232,val_av9,
4233,JhoanLo34592614,
4234,c0c0flan,"Pittsburgh, PA"
4235,JMonc11,
4236,FabianA09278285,
4237,Polarizador3,Cartagena
4238,Mokasaurus,Earth
4239,_capulinaa,
4240,caerchacai,"Cali, Colombia"
4241,abellita_z,"Bogotá, D.C., Colombia"
4242,KevinGu51018321,
4243,castro_laddy,
4244,elsexoinvisible,
4245,informa_acatlan,
4246,marlvz666,
4247,KarenGuevara__,
4248,Adriana73478022,🇨🇴🇨🇴
4249,andersoncasta16,"Bello, Colombia"
4250,Natalia_0000000,
4251,Stichzxx,Colombia
4252,elandymalo,medellin
4253,ElXebis,
4254,Carrill81920527,"Bogotá, D.C., Colombia"
4255,GestordeP,
4256,Luarsaav,"Bucaramanga, Colombia"
4257,mariate33634511,"Bromley, London"
4258,LaNatalialvarez,"Bogotá, D.C., Colombia"
4259,CamilaFuentesT,Medellin
4260,Ishikary_Ackerm,
4261,runnalito,"Valle del Cauca, Colombia"
4262,dariogonzal,
4263,esquivelfer12,Bogotá 
4264,JuanJoDuarte1,"Bucaramanga, Colombia"
4265,CaroDuqueC,"cali, colombia "
4266,Como_Fuck,"Bogotá, D.C., Colombia"
4267,AliYasinIberoAm,Iberoamérica 
4268,tips_xime,Colombia
4269,daniela_no_esta,
4270,LosbitiesO,~In the Magic Shop~ 
4271,Leo_Montealegre,Caquetá - Colombia
4272,PaolaCa42634518,
4273,ala_extrema,Colombia
4274,SebasGordonL,
4275,FERMA28,
4276,zulaymolina,"Neiva, Huila"
4277,Valenti04136180,
4278,Valepulga2,
4279,_solofrasesss_,
4280,MotatoAlexander,
4281,diferexting,incierta
4282,KTASANDOVAL,bogota
4283,JuanFelipeSamb2,
4284,S0SColombia,
4285,zaterofait,bogota-colombia
4286,ManuelManjarres,Bogotá DC
4287,Peceto10,
4288,NikolayOCDC,Ⓐ ᎠᎨᎶᏁᎨᎠᎯᎠ -═══════ι▬▬ ☜ 
4289,Jrquin13,"Medellín, Colombia"
4290,Somebody_Nice,"Santa Marta, Colombia"
4291,MsDianaCris,Llanera! en @Bucaramanga - Col
4292,LuisLadinoM,"Distrito Federal, México"
4293,StevenASecas,"Bogotá, D.C., Colombia"
4294,helenasanchezt,Colombia
4295,leon_deaza,"Bogotá, Colombia"
4296,Lina_Ale714,Bogota
4297,trochandosf,Centro Oriente de Colombia
4298,Marcoan06533905,
4299,Julie70070279,
4300,diyeibrayanis,
4301,chalonsin,
4302,MateoDeZurda,Colombia
4303,Jruape,Cartagena
4304,luisferch22,30''15'00
4305,Carlosa85950963,
4306,DicaVisi,Colombia
4307,magarctica,"Bogotá, D.C., Colombia"
4308,LauraDoncel1,
4309,comunikaribe,
4310,Comunilusoria,Colombia con P de paro
4311,Kiadom,Bogotá
4312,GodGoat1996,"Bogotá, D.C., Colombia"
4313,Aurelia02652686,
4314,EktopacTroya,Una galaxia llamada Vía Láctea
4315,alberto_cabo,Desde un punto en la Tierra.
4316,SammuelGarcia3,"Bogotá, D.C., Colombia"
4317,julian_alarcon_,"Bogotá, D.C., Colombia"
4318,Enginer54,usmekistan
4319,alecali123,
4320,1312Luan,
4321,LapidaSinNombre,Riohacha...si sabe donde queda
4322,nickolaz2020,
4323,geimarmejia,piedecuesta _santander
4324,ELCHINOWON2,
4325,_La_Clika,
4326,Juliana47092538,
4327,JDvelez89,"Medellín, Colombia"
4328,rb_die,"Acacías, Colombia"
4329,aleblancoz,
4330,Siindy8agarcia,"Bogotá, D.C., Colombia"
4331,Sbleidypimiento,"Bucaramanga, Colombia"
4332,CamilaAraque8,
4333,indignadocol1,
4334,SaintCocaine2,
4335,Sinamor32041640,
4336,COLVENEZOLANO,"Bogotá, D.C., Colombia"
4337,MayaRuizCarlos,
4338,Cambiamoscol,
4339,LenteRebe,
4340,kevin_914,Manizales - Colombia
4341,LuchaDeTusOjos,más pa' allá que acá 
4342,Cmart47334464,
4343,StefanyGar,
4344,nlcarlosandres1,
4345,MarioRodelo2,
4346,dinfo2001,Medellín
4347,unflacomas01,
4348,guamoargelia,Popayan
4349,UribeAMarco,
4350,frannito1,Colombia
4351,javiercriveros,"Villavicencio, Colombia"
4352,RobertMR19,Cartagena
4353,den6este,COLOMBIA
4354,AquinoTicias1,
4355,fuck_shunshinne,
4356,valenti22884804,Colombia
4357,NAVEGANTE777,
4358,Risitasxd3,
4359,krnjulian,Colombia
4360,Nan_Arboleda21,
4361,perrogozque83,"Bogotá, D.C., Colombia"
4362,Lokesed1,
4363,tort_dulcelimon,"Cali, Colombia"
4364,sebast1208,
4365,Hectorescritos,
4366,Juankraamos,"Santa Marta, Colombia"
4367,SinPelo64705157,
4368,BitacoradelCami,Boyacá-Casanare
4369,JohnReed000,Ciudadano del mundo🌎 
4370,NativaLibreco,
4371,jharolddavila,COLOMBIA
4372,jugaromero,E n    e s t e    p a í s
4373,Ludctg,"Bolívar, Colombia"
4374,JoeGVidal,Colombia
4375,Kevin_frv94,Buga-valle 
4376,selinakyle_0,colombia 
4377,soniamarp004,
4378,AlexaRochi__,"Bogotá, DC, Colombia"
4379,cata663gomez,"Cali, Colombia"
4380,SoyElCubio,"Bogotá, D.C., Colombia"
4381,JeSuisToi17,
4382,Kevinvanegastv,"Pereira, Colombia"
4383,constanzavieira,Colombia
4384,AntonioRua89,"Bucaramanga, Colombia"
4385,Sandra_Pelajara, Colombia
4386,Diegorodri_co,DosQuebradas - Risaralda
4387,Me_dicenOtto,
4388,Omar_Comunes,
4389,bertacamprubi,Amèrica Llatina - Barcelona
4390,SoyLuguin,"Bogotá, Colombia"
4391,ColectivoR21,
4392,Beeeetzchavez24,Ciudad De México
4393,MelissaGualdron,colombia
4394,KIKETRUP,Colombia 
4395,juanmun1102,"Colômbia, Brasil"
4396,JhonPin01422473,
4397,AdolfoBarrosM,"Barranquilla, Colombia"
4398,jusanhe84,
4399,Velajhovan,BOGOTA
4400,__marielosv26,Guatemala
4401,MaceaOfficial,Colombia
4402,Malefica1_,
4403,coorpda,
4404,ksyoux,Colombia
4405,Ccpereira91,
4406,JuanOvalle93,
4407,JaimesSirley,Colombia
4408,holafo_veloza,bogota
4409,Gatu_Sinovac,"Montevideo, Uruguay"
4410,alexandergico,República de Montenegro
4411,MarioAtencioo,
4412,Untalsaenz,polombia🇦🇲
4413,Melalamasmela,Triste
4414,martyalen32,Siempre ando por ahí 👀
4415,Sorentico,"Cali, Colombia"
4416,Clarargonzales,
4417,marcejara2020,
4418,taejuniverse,enhypen °•.
4419,gape0711,"Bogotá, D.C., Colombia"
4420,tteteguk,prod V
4421,cart_del,"Candelaria, Colombia"
4422,BARRABUFALO_MFC,"BOGOTA,  D. C. - COLOMBIA"
4423,acnoriegc,
4424,kjooniels,Colombia
4425,gloriaisabela2,
4426,CulturaPop18,
4427,MARISAMARISA35,
4428,Cariito_Pineda,
4429,saclor07_saclo,México
4430,RichyCast1,Alianza del Pacífico 
4431,fuenteskod,"Barranquilla, Colombia"
4432,KarenMS09,
4433,GreisyBonilla15,
4434,linpad96,Colombia
4435,juanb_pro,
4436,MariaArias0,
4437,jeinojeda,Colombia
4438,andreog93,
4439,sottlchange,
4440,CRISTHI38649462,
4441,FabianDiazPlata,Colombia
4442,FelipeS65388752,
4443,coowie_lui,
4444,cu1cu2ta,Cucuta  N de S Colombia
4445,MdzBiG,Norte De Santander - Cucuta
4446,Aeryu14,Colombia
4447,Carolin99736236,
4448,bpinkpastel,tokyorevengers
4449,_Valerianita,
4450,Twitch_Swong,Twitch
4451,valengomezl10,
4452,ApalejoLoko,
4453,sunchxrl,any pronoun 
4454,CristianD_Bui,"Bogotá, D.C., Colombia"
4455,Cedielhdz,
4456,rafistan73,"Bogotá, D.C., Colombia"
4457,c_franksaw,
4458,kleefairy, jjk ✧ she/her 
4459,s0uldi3sel,she/her 
4460,aanaiza_ka,
4461,LuchandoSalud,
4462,kG29498874,
4463,_annierovel_,"México, Iztacalco."
4464,Andreacuartas10,Colombia🇦🇲
4465,La_caja_de_Cucu,
4466,camilocortesh,Colombia
4467,Angelitaher,
4468,gomitastrulul17,Bogotá- Colombia 
4469,1tintico,
4470,Esa_Rox,Bogota
4471,Villa02Caro,Colombia 
4472,ROMEYIGLE,
4473,chontaduro123,
4474,laufdzd,"Valle del Cauca, Colombia"
4475,Estebanbf08,
4476,doctorhugos,Zoolombia
4477,Cristia36993524,
4478,catico78,
4479,Monicamoralesj4,Pais de Las Maravillas
4480,Bastian04345272,
4481,alvaritoestrada,Valledupar Colombia
4482,yersondc,"Western Australia, Australia"
4483,malejarenas,Bucaramanga
